forecast_cycle,forecast_period,months_ahead,scenario,feature_1_data_center_committed_mw,feature_2_grid_connection_probability_pct,feature_3_power_price_index,feature_4_avg_temperature_c,feature_5_cooling_efficiency_pue,feature_6_industrial_growth_index,feature_7_renewable_availability_pct,target_1_total_load_mwh,target_2_peak_load_mw,target_3_synthetic,target_4_synthetic,target_5_synthetic,target_6_synthetic,target_7_synthetic,target_8_synthetic,target_9_synthetic,target_10_synthetic,target_11_synthetic,target_12_synthetic,target_13_synthetic,target_14_synthetic,target_15_synthetic,target_16_synthetic,target_17_synthetic,target_18_synthetic,target_19_synthetic,target_20_synthetic,target_21_synthetic,target_22_synthetic,target_23_synthetic,target_24_synthetic,target_25_synthetic
2026-03,2033-05,86,accelerated_ai_load,428.25,96.0,119.39,20.82,1.356,109.41,59.75,502988.49,1140.95,503018.49,503028.49,503038.49,503048.49,503058.49,503068.49,503078.49,503088.49,503098.49,503108.49,503118.49,503128.49,503138.49,503148.49,503158.49,503168.49,503178.49,503188.49,503198.49,503208.49,503218.49,503228.49,503238.49
2026-03,2033-06,87,accelerated_ai_load,436.93,96.0,119.83,19.72,1.318,108.95,56.91,498874.48,1138.1,498904.48,498914.48,498924.48,498934.48,498944.48,498954.48,498964.48,498974.48,498984.48,498994.48,499004.48,499014.48,499024.48,499034.48,499044.48,499054.48,499064.48,499074.48,499084.48,499094.48,499104.48,499114.48,499124.48
2026-03,2033-07,88,accelerated_ai_load,448.14,96.0,119.83,19.23,1.315,109.6,53.16,508937.47,1152.76,508967.47,508977.47,508987.47,508997.47,509007.47,509017.47,509027.47,509037.47,509047.47,509057.47,509067.47,509077.47,509087.47,509097.47,509107.47,509117.47,509127.47,509137.47,509147.47,509157.47,509167.47,509177.47,509187.47
2026-03,2033-08,89,accelerated_ai_load,452.46,96.0,118.62,14.82,1.319,109.09,55.24,509227.91,1153.59,509257.91,509267.91,509277.91,509287.91,509297.91,509307.91,509317.91,509327.91,509337.91,509347.91,509357.91,509367.91,509377.91,509387.91,509397.91,509407.91,509417.91,509427.91,509437.91,509447.91,509457.91,509467.91,509477.91
2026-03,2033-09,90,accelerated_ai_load,463.39,96.0,115.88,7.35,1.318,110.03,58.49,518008.08,1170.12,518038.08,518048.08,518058.08,518068.08,518078.08,518088.08,518098.08,518108.08,518118.08,518128.08,518138.08,518148.08,518158.08,518168.08,518178.08,518188.08,518198.08,518208.08,518218.08,518228.08,518238.08,518248.08,518258.08
2026-03,2033-10,91,accelerated_ai_load,458.9,96.0,114.86,2.44,1.316,109.64,58.61,513655.1,1165.2,513685.1,513695.1,513705.1,513715.1,513725.1,513735.1,513745.1,513755.1,513765.1,513775.1,513785.1,513795.1,513805.1,513815.1,513825.1,513835.1,513845.1,513855.1,513865.1,513875.1,513885.1,513895.1,513905.1
2026-03,2033-11,92,accelerated_ai_load,465.5,96.0,114.63,-1.86,1.307,109.41,60.35,513536.2,1167.82,513566.2,513576.2,513586.2,513596.2,513606.2,513616.2,513626.2,513636.2,513646.2,513656.2,513666.2,513676.2,513686.2,513696.2,513706.2,513716.2,513726.2,513736.2,513746.2,513756.2,513766.2,513776.2,513786.2
2026-03,2033-12,93,accelerated_ai_load,477.77,96.0,114.1,-6.93,1.322,110.03,61.08,533332.42,1207.95,533362.42,533372.42,533382.42,533392.42,533402.42,533412.42,533422.42,533432.42,533442.42,533452.42,533462.42,533472.42,533482.42,533492.42,533502.42,533512.42,533522.42,533532.42,533542.42,533552.42,533562.42,533572.42,533582.42
2026-03,2034-01,94,accelerated_ai_load,477.8,96.0,112.13,-3.97,1.32,109.17,64.99,531050.13,1203.16,531080.13,531090.13,531100.13,531110.13,531120.13,531130.13,531140.13,531150.13,531160.13,531170.13,531180.13,531190.13,531200.13,531210.13,531220.13,531230.13,531240.13,531250.13,531260.13,531270.13,531280.13,531290.13,531300.13
2026-03,2034-02,95,accelerated_ai_load,484.71,96.0,111.63,2.18,1.337,110.13,68.81,546825.68,1238.34,546855.68,546865.68,546875.68,546885.68,546895.68,546905.68,546915.68,546925.68,546935.68,546945.68,546955.68,546965.68,546975.68,546985.68,546995.68,547005.68,547015.68,547025.68,547035.68,547045.68,547055.68,547065.68,547075.68
2026-03,2034-03,96,accelerated_ai_load,479.63,96.0,111.28,9.37,1.302,110.64,62.97,530972.03,1211.51,531002.03,531012.03,531022.03,531032.03,531042.03,531052.03,531062.03,531072.03,531082.03,531092.03,531102.03,531112.03,531122.03,531132.03,531142.03,531152.03,531162.03,531172.03,531182.03,531192.03,531202.03,531212.03,531222.03
2026-03,2034-04,97,accelerated_ai_load,483.38,96.0,112.15,13.83,1.314,110.4,64.97,538963.08,1232.45,538993.08,539003.08,539013.08,539023.08,539033.08,539043.08,539053.08,539063.08,539073.08,539083.08,539093.08,539103.08,539113.08,539123.08,539133.08,539143.08,539153.08,539163.08,539173.08,539183.08,539193.08,539203.08,539213.08
2026-03,2034-05,98,accelerated_ai_load,490.88,96.0,112.23,18.99,1.302,110.02,61.04,542722.72,1234.04,542752.72,542762.72,542772.72,542782.72,542792.72,542802.72,542812.72,542822.72,542832.72,542842.72,542852.72,542862.72,542872.72,542882.72,542892.72,542902.72,542912.72,542922.72,542932.72,542942.72,542952.72,542962.72,542972.72
2026-03,2034-06,99,accelerated_ai_load,476.68,96.0,115.73,20.31,1.317,110.53,62.24,539429.43,1220.02,539459.43,539469.43,539479.43,539489.43,539499.43,539509.43,539519.43,539529.43,539539.43,539549.43,539559.43,539569.43,539579.43,539589.43,539599.43,539609.43,539619.43,539629.43,539639.43,539649.43,539659.43,539669.43,539679.43
2026-03,2034-07,100,accelerated_ai_load,492.03,96.0,116.99,20.0,1.305,111.02,62.06,546165.76,1247.35,546195.76,546205.76,546215.76,546225.76,546235.76,546245.76,546255.76,546265.76,546275.76,546285.76,546295.76,546305.76,546315.76,546325.76,546335.76,546345.76,546355.76,546365.76,546375.76,546385.76,546395.76,546405.76,546415.76
2026-03,2034-08,101,accelerated_ai_load,492.2,96.0,119.27,14.64,1.321,110.23,59.28,551146.23,1247.31,551176.23,551186.23,551196.23,551206.23,551216.23,551226.23,551236.23,551246.23,551256.23,551266.23,551276.23,551286.23,551296.23,551306.23,551316.23,551326.23,551336.23,551346.23,551356.23,551366.23,551376.23,551386.23,551396.23
2026-03,2034-09,102,accelerated_ai_load,509.4,96.0,119.38,8.34,1.325,110.66,61.96,564491.36,1286.54,564521.36,564531.36,564541.36,564551.36,564561.36,564571.36,564581.36,564591.36,564601.36,564611.36,564621.36,564631.36,564641.36,564651.36,564661.36,564671.36,564681.36,564691.36,564701.36,564711.36,564721.36,564731.36,564741.36
2026-03,2034-10,103,accelerated_ai_load,509.01,96.0,123.02,2.29,1.323,111.66,62.01,561747.39,1276.39,561777.39,561787.39,561797.39,561807.39,561817.39,561827.39,561837.39,561847.39,561857.39,561867.39,561877.39,561887.39,561897.39,561907.39,561917.39,561927.39,561937.39,561947.39,561957.39,561967.39,561977.39,561987.39,561997.39
2026-03,2034-11,104,accelerated_ai_load,515.16,96.0,121.9,-2.63,1.317,111.85,63.0,566590.18,1288.78,566620.18,566630.18,566640.18,566650.18,566660.18,566670.18,566680.18,566690.18,566700.18,566710.18,566720.18,566730.18,566740.18,566750.18,566760.18,566770.18,566780.18,566790.18,566800.18,566810.18,566820.18,566830.18,566840.18
2026-03,2034-12,105,accelerated_ai_load,526.92,96.0,122.28,-6.15,1.331,112.25,66.16,583047.24,1326.3,583077.24,583087.24,583097.24,583107.24,583117.24,583127.24,583137.24,583147.24,583157.24,583167.24,583177.24,583187.24,583197.24,583207.24,583217.24,583227.24,583237.24,583247.24,583257.24,583267.24,583277.24,583287.24,583297.24
2026-03,2035-01,106,accelerated_ai_load,526.94,96.0,121.44,-4.09,1.318,111.48,67.89,577210.84,1311.94,577240.84,577250.84,577260.84,577270.84,577280.84,577290.84,577300.84,577310.84,577320.84,577330.84,577340.84,577350.84,577360.84,577370.84,577380.84,577390.84,577400.84,577410.84,577420.84,577430.84,577440.84,577450.84,577460.84
2026-03,2035-02,107,accelerated_ai_load,525.87,96.0,124.02,3.17,1.317,112.03,69.7,579708.62,1324.33,579738.62,579748.62,579758.62,579768.62,579778.62,579788.62,579798.62,579808.62,579818.62,579828.62,579838.62,579848.62,579858.62,579868.62,579878.62,579888.62,579898.62,579908.62,579918.62,579928.62,579938.62,579948.62,579958.62
2026-03,2035-03,108,accelerated_ai_load,528.48,96.0,120.08,9.02,1.329,111.6,70.0,589261.1,1339.67,589291.1,589301.1,589311.1,589321.1,589331.1,589341.1,589351.1,589361.1,589371.1,589381.1,589391.1,589401.1,589411.1,589421.1,589431.1,589441.1,589451.1,589461.1,589471.1,589481.1,589491.1,589501.1,589511.1
2026-03,2035-04,109,accelerated_ai_load,540.03,96.0,119.74,15.71,1.317,112.14,69.05,590366.24,1344.81,590396.24,590406.24,590416.24,590426.24,590436.24,590446.24,590456.24,590466.24,590476.24,590486.24,590496.24,590506.24,590516.24,590526.24,590536.24,590546.24,590556.24,590566.24,590576.24,590586.24,590596.24,590606.24,590616.24
2026-03,2035-05,110,accelerated_ai_load,537.84,96.0,117.72,19.12,1.309,111.89,67.75,592035.22,1348.91,592065.22,592075.22,592085.22,592095.22,592105.22,592115.22,592125.22,592135.22,592145.22,592155.22,592165.22,592175.22,592185.22,592195.22,592205.22,592215.22,592225.22,592235.22,592245.22,592255.22,592265.22,592275.22,592285.22
2026-03,2035-06,111,accelerated_ai_load,540.88,96.0,115.4,21.45,1.349,112.13,68.72,613451.59,1387.87,613481.59,613491.59,613501.59,613511.59,613521.59,613531.59,613541.59,613551.59,613561.59,613571.59,613581.59,613591.59,613601.59,613611.59,613621.59,613631.59,613641.59,613651.59,613661.59,613671.59,613681.59,613691.59,613701.59
2026-03,2035-07,112,accelerated_ai_load,544.18,96.0,113.66,19.65,1.324,112.41,65.32,604492.13,1381.59,604522.13,604532.13,604542.13,604552.13,604562.13,604572.13,604582.13,604592.13,604602.13,604612.13,604622.13,604632.13,604642.13,604652.13,604662.13,604672.13,604682.13,604692.13,604702.13,604712.13,604722.13,604732.13,604742.13
2026-03,2035-08,113,accelerated_ai_load,552.11,96.0,114.18,15.36,1.33,112.39,66.12,610919.69,1398.73,610949.69,610959.69,610969.69,610979.69,610989.69,610999.69,611009.69,611019.69,611029.69,611039.69,611049.69,611059.69,611069.69,611079.69,611089.69,611099.69,611109.69,611119.69,611129.69,611139.69,611149.69,611159.69,611169.69
2026-03,2035-09,114,accelerated_ai_load,554.04,96.0,112.08,9.92,1.32,112.83,62.04,609581.53,1377.39,609611.53,609621.53,609631.53,609641.53,609651.53,609661.53,609671.53,609681.53,609691.53,609701.53,609711.53,609721.53,609731.53,609741.53,609751.53,609761.53,609771.53,609781.53,609791.53,609801.53,609811.53,609821.53,609831.53
2026-03,2035-10,115,accelerated_ai_load,564.93,96.0,116.22,2.87,1.316,112.56,70.0,614378.39,1407.82,614408.39,614418.39,614428.39,614438.39,614448.39,614458.39,614468.39,614478.39,614488.39,614498.39,614508.39,614518.39,614528.39,614538.39,614548.39,614558.39,614568.39,614578.39,614588.39,614598.39,614608.39,614618.39,614628.39
2026-03,2035-11,116,accelerated_ai_load,561.83,96.0,117.63,-4.16,1.306,112.69,70.0,607423.41,1391.37,607453.41,607463.41,607473.41,607483.41,607493.41,607503.41,607513.41,607523.41,607533.41,607543.41,607553.41,607563.41,607573.41,607583.41,607593.41,607603.41,607613.41,607623.41,607633.41,607643.41,607653.41,607663.41,607673.41
2026-03,2035-12,117,accelerated_ai_load,563.1,96.0,117.14,-4.63,1.307,112.77,70.0,608731.14,1388.8,608761.14,608771.14,608781.14,608791.14,608801.14,608811.14,608821.14,608831.14,608841.14,608851.14,608861.14,608871.14,608881.14,608891.14,608901.14,608911.14,608921.14,608931.14,608941.14,608951.14,608961.14,608971.14,608981.14
2026-03,2036-01,118,accelerated_ai_load,572.22,96.0,119.39,-2.98,1.315,112.69,70.0,619684.4,1414.66,619714.4,619724.4,619734.4,619744.4,619754.4,619764.4,619774.4,619784.4,619794.4,619804.4,619814.4,619824.4,619834.4,619844.4,619854.4,619864.4,619874.4,619884.4,619894.4,619904.4,619914.4,619924.4,619934.4
2026-03,2036-02,119,accelerated_ai_load,577.35,96.0,120.19,0.87,1.333,112.96,70.0,634127.85,1443.67,634157.85,634167.85,634177.85,634187.85,634197.85,634207.85,634217.85,634227.85,634237.85,634247.85,634257.85,634267.85,634277.85,634287.85,634297.85,634307.85,634317.85,634327.85,634337.85,634347.85,634357.85,634367.85,634377.85
2026-03,2036-03,120,accelerated_ai_load,586.39,96.0,123.96,8.1,1.318,113.85,70.0,637207.15,1456.05,637237.15,637247.15,637257.15,637267.15,637277.15,637287.15,637297.15,637307.15,637317.15,637327.15,637337.15,637347.15,637357.15,637367.15,637377.15,637387.15,637397.15,637407.15,637417.15,637427.15,637437.15,637447.15,637457.15
2026-03,2036-04,121,accelerated_ai_load,579.87,96.0,123.12,13.77,1.333,113.58,70.0,640273.75,1461.92,640303.75,640313.75,640323.75,640333.75,640343.75,640353.75,640363.75,640373.75,640383.75,640393.75,640403.75,640413.75,640423.75,640433.75,640443.75,640453.75,640463.75,640473.75,640483.75,640493.75,640503.75,640513.75,640523.75
2026-03,2036-05,122,accelerated_ai_load,584.47,96.0,124.73,18.9,1.3,114.05,70.0,632754.87,1440.33,632784.87,632794.87,632804.87,632814.87,632824.87,632834.87,632844.87,632854.87,632864.87,632874.87,632884.87,632894.87,632904.87,632914.87,632924.87,632934.87,632944.87,632954.87,632964.87,632974.87,632984.87,632994.87,633004.87
2026-03,2036-06,123,accelerated_ai_load,590.57,96.0,126.53,20.91,1.333,112.9,66.34,652134.88,1478.83,652164.88,652174.88,652184.88,652194.88,652204.88,652214.88,652224.88,652234.88,652244.88,652254.88,652264.88,652274.88,652284.88,652294.88,652304.88,652314.88,652324.88,652334.88,652344.88,652354.88,652364.88,652374.88,652384.88
2026-03,2036-07,124,accelerated_ai_load,596.23,96.0,127.28,20.16,1.31,113.75,70.0,647992.12,1474.74,648022.12,648032.12,648042.12,648052.12,648062.12,648072.12,648082.12,648092.12,648102.12,648112.12,648122.12,648132.12,648142.12,648152.12,648162.12,648172.12,648182.12,648192.12,648202.12,648212.12,648222.12,648232.12,648242.12
2026-03,2036-08,125,accelerated_ai_load,603.68,96.0,123.79,14.12,1.317,113.72,65.73,654967.09,1494.16,654997.09,655007.09,655017.09,655027.09,655037.09,655047.09,655057.09,655067.09,655077.09,655087.09,655097.09,655107.09,655117.09,655127.09,655137.09,655147.09,655157.09,655167.09,655177.09,655187.09,655197.09,655207.09,655217.09
2026-03,2036-09,126,accelerated_ai_load,608.18,96.0,122.82,7.54,1.325,113.92,70.0,663095.82,1513.69,663125.82,663135.82,663145.82,663155.82,663165.82,663175.82,663185.82,663195.82,663205.82,663215.82,663225.82,663235.82,663245.82,663255.82,663265.82,663275.82,663285.82,663295.82,663305.82,663315.82,663325.82,663335.82,663345.82
2026-03,2036-10,127,accelerated_ai_load,613.1,96.0,120.72,0.68,1.315,113.64,70.0,660274.3,1506.81,660304.3,660314.3,660324.3,660334.3,660344.3,660354.3,660364.3,660374.3,660384.3,660394.3,660404.3,660414.3,660424.3,660434.3,660444.3,660454.3,660464.3,660474.3,660484.3,660494.3,660504.3,660514.3,660524.3
2026-03,2036-11,128,accelerated_ai_load,614.21,96.0,118.66,-1.55,1.316,113.76,70.0,662887.52,1518.2,662917.52,662927.52,662937.52,662947.52,662957.52,662967.52,662977.52,662987.52,662997.52,663007.52,663017.52,663027.52,663037.52,663047.52,663057.52,663067.52,663077.52,663087.52,663097.52,663107.52,663117.52,663127.52,663137.52
2026-03,2036-12,129,accelerated_ai_load,618.87,96.0,118.38,-2.98,1.324,114.28,70.0,671256.08,1531.14,671286.08,671296.08,671306.08,671316.08,671326.08,671336.08,671346.08,671356.08,671366.08,671376.08,671386.08,671396.08,671406.08,671416.08,671426.08,671436.08,671446.08,671456.08,671466.08,671476.08,671486.08,671496.08,671506.08
2026-03,2037-01,130,accelerated_ai_load,624.79,96.0,117.52,-2.84,1.335,114.24,70.0,679319.46,1547.75,679349.46,679359.46,679369.46,679379.46,679389.46,679399.46,679409.46,679419.46,679429.46,679439.46,679449.46,679459.46,679469.46,679479.46,679489.46,679499.46,679509.46,679519.46,679529.46,679539.46,679549.46,679559.46,679569.46
2026-03,2037-02,131,accelerated_ai_load,624.94,96.0,118.0,1.69,1.329,114.33,70.0,680828.98,1553.63,680858.98,680868.98,680878.98,680888.98,680898.98,680908.98,680918.98,680928.98,680938.98,680948.98,680958.98,680968.98,680978.98,680988.98,680998.98,681008.98,681018.98,681028.98,681038.98,681048.98,681058.98,681068.98,681078.98
2026-03,2037-03,132,accelerated_ai_load,638.73,96.0,117.13,7.99,1.334,114.17,70.0,694864.31,1586.9,694894.31,694904.31,694914.31,694924.31,694934.31,694944.31,694954.31,694964.31,694974.31,694984.31,694994.31,695004.31,695014.31,695024.31,695034.31,695044.31,695054.31,695064.31,695074.31,695084.31,695094.31,695104.31,695114.31
2026-03,2037-04,133,accelerated_ai_load,628.74,96.0,118.13,14.08,1.322,114.83,70.0,681936.51,1562.57,681966.51,681976.51,681986.51,681996.51,682006.51,682016.51,682026.51,682036.51,682046.51,682056.51,682066.51,682076.51,682086.51,682096.51,682106.51,682116.51,682126.51,682136.51,682146.51,682156.51,682166.51,682176.51,682186.51
2026-03,2037-05,134,accelerated_ai_load,645.43,96.0,119.18,17.89,1.333,115.01,70.0,705996.01,1615.14,706026.01,706036.01,706046.01,706056.01,706066.01,706076.01,706086.01,706096.01,706106.01,706116.01,706126.01,706136.01,706146.01,706156.01,706166.01,706176.01,706186.01,706196.01,706206.01,706216.01,706226.01,706236.01,706246.01
2026-03,2037-06,135,accelerated_ai_load,645.2,96.0,121.86,21.87,1.348,114.39,70.0,715278.12,1621.89,715308.12,715318.12,715328.12,715338.12,715348.12,715358.12,715368.12,715378.12,715388.12,715398.12,715408.12,715418.12,715428.12,715438.12,715448.12,715458.12,715468.12,715478.12,715488.12,715498.12,715508.12,715518.12,715528.12
2026-03,2037-07,136,accelerated_ai_load,653.63,96.0,123.92,20.12,1.314,114.83,70.0,704956.16,1604.81,704986.16,704996.16,705006.16,705016.16,705026.16,705036.16,705046.16,705056.16,705066.16,705076.16,705086.16,705096.16,705106.16,705116.16,705126.16,705136.16,705146.16,705156.16,705166.16,705176.16,705186.16,705196.16,705206.16
2026-03,2037-08,137,accelerated_ai_load,664.66,96.0,126.06,13.85,1.337,115.17,70.0,723797.43,1641.04,723827.43,723837.43,723847.43,723857.43,723867.43,723877.43,723887.43,723897.43,723907.43,723917.43,723927.43,723937.43,723947.43,723957.43,723967.43,723977.43,723987.43,723997.43,724007.43,724017.43,724027.43,724037.43,724047.43
2026-03,2037-09,138,accelerated_ai_load,647.94,96.0,125.58,7.78,1.339,116.15,70.0,708655.26,1608.01,708685.26,708695.26,708705.26,708715.26,708725.26,708735.26,708745.26,708755.26,708765.26,708775.26,708785.26,708795.26,708805.26,708815.26,708825.26,708835.26,708845.26,708855.26,708865.26,708875.26,708885.26,708895.26,708905.26
2026-03,2037-10,139,accelerated_ai_load,664.65,96.0,128.81,0.84,1.31,116.21,70.0,711141.04,1623.43,711171.04,711181.04,711191.04,711201.04,711211.04,711221.04,711231.04,711241.04,711251.04,711261.04,711271.04,711281.04,711291.04,711301.04,711311.04,711321.04,711331.04,711341.04,711351.04,711361.04,711371.04,711381.04,711391.04
2026-03,2037-11,140,accelerated_ai_load,664.94,96.0,129.91,-2.81,1.324,114.59,70.0,713119.6,1630.5,713149.6,713159.6,713169.6,713179.6,713189.6,713199.6,713209.6,713219.6,713229.6,713239.6,713249.6,713259.6,713269.6,713279.6,713289.6,713299.6,713309.6,713319.6,713329.6,713339.6,713349.6,713359.6,713369.6
2026-03,2037-12,141,accelerated_ai_load,662.86,96.0,128.08,-4.3,1.33,115.29,70.0,715105.8,1641.65,715135.8,715145.8,715155.8,715165.8,715175.8,715185.8,715195.8,715205.8,715215.8,715225.8,715235.8,715245.8,715255.8,715265.8,715275.8,715285.8,715295.8,715305.8,715315.8,715325.8,715335.8,715345.8,715355.8
2026-03,2038-01,142,accelerated_ai_load,675.02,96.0,125.9,-2.83,1.322,115.17,70.0,722603.2,1650.18,722633.2,722643.2,722653.2,722663.2,722673.2,722683.2,722693.2,722703.2,722713.2,722723.2,722733.2,722743.2,722753.2,722763.2,722773.2,722783.2,722793.2,722803.2,722813.2,722823.2,722833.2,722843.2,722853.2
2026-03,2038-02,143,accelerated_ai_load,676.93,96.0,128.7,2.46,1.317,115.51,70.0,724345.42,1665.43,724375.42,724385.42,724395.42,724405.42,724415.42,724425.42,724435.42,724445.42,724455.42,724465.42,724475.42,724485.42,724495.42,724505.42,724515.42,724525.42,724535.42,724545.42,724555.42,724565.42,724575.42,724585.42,724595.42
2026-03,2038-03,144,accelerated_ai_load,685.83,96.0,126.73,7.93,1.315,116.1,70.0,732940.13,1677.67,732970.13,732980.13,732990.13,733000.13,733010.13,733020.13,733030.13,733040.13,733050.13,733060.13,733070.13,733080.13,733090.13,733100.13,733110.13,733120.13,733130.13,733140.13,733150.13,733160.13,733170.13,733180.13,733190.13
