UDDID,Year,Quarter,Loc,CARB,CO2_ENERGY,WPO
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2018,3,CAN,42.01659,145489.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2018,4,CAN,42.02285,145449.8,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2019,1,CAN,42.20327,145941,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2019,2,CAN,41.86346,144653,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2019,3,CAN,41.29273,142548.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2019,4,CAN,40.4911,139627.3,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2020,1,CAN,38.07772,130942.8,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2020,2,CAN,37.36661,128367.1,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2020,3,CAN,36.97694,126953.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2020,4,CAN,36.9087,126701.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2021,1,CAN,37.97661,130529.3,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2021,2,CAN,38.22535,131435.2,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2021,3,CAN,38.46963,132336.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2021,4,CAN,38.70945,133233.2,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2022,1,CAN,39.0845,134674.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2022,2,CAN,39.25953,135342.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2022,3,CAN,39.37424,135785.3,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2022,4,CAN,39.42861,136003.6,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2023,1,CAN,39.42265,135997.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2023,2,CAN,39.35637,135766.7,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2023,3,CAN,39.22975,135311.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2023,4,CAN,39.0428,134631.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2024,1,CAN,39.55018,136545,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2024,2,CAN,39.49026,136243.6,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2024,3,CAN,39.47216,136181.7,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2024,4,CAN,39.46465,136167.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2025,1,CAN,39.42367,135936.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2025,2,CAN,39.35408,135762.3,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2025,3,CAN,39.2598,135538.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2025,4,CAN,39.19288,135406.2,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2026,1,CAN,39.16267,135371.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2026,2,CAN,39.13663,135294.1,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2026,3,CAN,39.12037,135214.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2026,4,CAN,39.10181,135085.1,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2027,1,CAN,39.04345,134793.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2027,2,CAN,38.98808,134519.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2027,3,CAN,38.94785,134326.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2027,4,CAN,38.9286,134225.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2028,1,CAN,38.92213,134175.2,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2028,2,CAN,38.89595,134055.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2028,3,CAN,38.86156,133906.1,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2028,4,CAN,38.83327,133779.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2029,1,CAN,38.77957,133562,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2029,2,CAN,38.73004,133355.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2029,3,CAN,38.66175,133081,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2029,4,CAN,38.5904,132794.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2030,1,CAN,38.51691,132498.6,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2030,2,CAN,38.43732,132181.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2030,3,CAN,38.34947,131833.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2030,4,CAN,38.25628,131466.6,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2031,1,CAN,38.15855,131081.8,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2031,2,CAN,38.06178,130700.1,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2031,3,CAN,37.92397,130168.3,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2031,4,CAN,37.80099,129689.8,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2032,1,CAN,37.7066,129316.3,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2032,2,CAN,37.62053,128974.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2032,3,CAN,37.51884,128576.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2032,4,CAN,37.39548,128099.6,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2033,1,CAN,37.28825,127681.2,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2033,2,CAN,37.18172,127263.2,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2033,3,CAN,37.0434,126728.2,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2033,4,CAN,36.91716,126236.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2034,1,CAN,36.81596,125835.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2034,2,CAN,36.72414,125468.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2034,3,CAN,36.60243,124991.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2034,4,CAN,36.4957,124569.3,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2035,1,CAN,36.40806,124217,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2035,2,CAN,36.32609,123886.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2035,3,CAN,36.21052,123433.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2035,4,CAN,36.10876,123030.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2036,1,CAN,36.01328,122650.8,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2036,2,CAN,35.92005,122279.7,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2036,3,CAN,35.79941,121809.3,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2036,4,CAN,35.68359,121355,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2037,1,CAN,35.58205,120952.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2037,2,CAN,35.48862,120578.1,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2037,3,CAN,35.35715,120063.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2037,4,CAN,35.24128,119607.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2038,1,CAN,35.13634,119191.2,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2038,2,CAN,35.03585,118790,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2038,3,CAN,34.89989,118258.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2038,4,CAN,34.78098,117789.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2039,1,CAN,34.6818,117393.6,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2039,2,CAN,34.58879,117021.8,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2039,3,CAN,34.45968,116516.3,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2039,4,CAN,34.34753,116074,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2040,1,CAN,34.25388,115699.6,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2040,2,CAN,34.1659,115345.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2040,3,CAN,34.04199,114869.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2040,4,CAN,33.93519,114448.8,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2041,1,CAN,33.84333,114081.3,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2041,2,CAN,33.75827,113739.1,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2041,3,CAN,33.64277,113286.8,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2041,4,CAN,33.54204,112888.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2042,1,CAN,33.45647,112544.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2042,2,CAN,33.37706,112220.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2042,3,CAN,33.26994,111793.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2042,4,CAN,33.17583,111413.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2043,1,CAN,33.1046,111118,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2043,2,CAN,33.04224,110854.7,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2043,3,CAN,32.96044,110520.6,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2043,4,CAN,32.89189,110235.3,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2044,1,CAN,32.82484,109954.8,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2044,2,CAN,32.76172,109688.7,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2044,3,CAN,32.67802,109347.2,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2044,4,CAN,32.60284,109036.8,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2045,1,CAN,32.5357,108755.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2045,2,CAN,32.47585,108501.6,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2045,3,CAN,32.39935,108186.2,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2045,4,CAN,32.33054,107898.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2046,1,CAN,32.26883,107637.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2046,2,CAN,32.21256,107396,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2046,3,CAN,32.14198,107102,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2046,4,CAN,32.07718,106829.1,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2047,1,CAN,32.01836,106578,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2047,2,CAN,31.96238,106337.3,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2047,3,CAN,31.8906,106038.6,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2047,4,CAN,31.8236,105757.3,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2048,1,CAN,31.76236,105497.1,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2048,2,CAN,31.70454,105249.3,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2048,3,CAN,31.63335,104952.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2048,4,CAN,31.56993,104684.1,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2049,1,CAN,31.51404,104443.1,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2049,2,CAN,31.46149,104214.4,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2049,3,CAN,31.39869,103947.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2049,4,CAN,31.34325,103708.3,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2050,1,CAN,31.29438,103492.8,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2050,2,CAN,31.24899,103289.9,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2050,3,CAN,31.19719,103063.5,
064aa2fa-321e-451c-bb95-023a786e1f3d-1757326264,2050,4,CAN,31.15139,102859,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2000,1,CAN,37.31882,126975.6,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2000,2,CAN,37.53381,127784.9,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2000,3,CAN,37.62282,128174.4,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2000,4,CAN,37.58585,128144,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2001,1,CAN,36.80989,125665.1,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2001,2,CAN,36.76618,125606.6,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2001,3,CAN,36.8417,125939.8,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2001,4,CAN,37.03644,126664.6,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2002,1,CAN,37.62421,128682.1,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2002,2,CAN,37.9479,129829.9,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2002,3,CAN,38.2813,131008.9,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2002,4,CAN,38.62442,132219.1,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2003,1,CAN,39.29629,134917,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2003,2,CAN,39.53123,135607.2,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2003,3,CAN,39.64827,135746,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2003,4,CAN,39.64742,135333.6,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2004,1,CAN,39.04954,131559.2,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2004,2,CAN,39.00454,131168.4,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2004,3,CAN,39.03329,131350.6,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2004,4,CAN,39.1358,132105.8,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2005,1,CAN,39.68919,136033.8,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2005,2,CAN,39.78835,136895,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2005,3,CAN,39.81042,137289.3,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2005,4,CAN,39.75539,137216.7,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2006,1,CAN,39.00686,134384.1,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2006,2,CAN,39.0442,134294.8,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2006,3,CAN,39.251,134655.8,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2006,4,CAN,39.62728,135467,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2007,1,CAN,41.14956,139378.7,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2007,2,CAN,41.47416,140030.4,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2007,3,CAN,41.57761,140072.2,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2007,4,CAN,41.45992,139504.3,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2008,1,CAN,40.71539,137123.8,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2008,2,CAN,40.31769,135817.3,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2008,3,CAN,39.86112,134382,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2008,4,CAN,39.34568,132817.9,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2009,1,CAN,38.09818,129031.3,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2009,2,CAN,37.73429,128047.2,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2009,3,CAN,37.58081,127771.7,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2009,4,CAN,37.63775,128204.9,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2010,1,CAN,38.46216,131319.1,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2010,2,CAN,38.7171,132380.9,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2010,3,CAN,38.95963,133362.4,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2010,4,CAN,39.18975,134263.8,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2011,1,CAN,39.53304,135760.6,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2011,2,CAN,39.6881,136231.4,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2011,3,CAN,39.78051,136351.7,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2011,4,CAN,39.81028,136121.6,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2012,1,CAN,39.48934,133968.3,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2012,2,CAN,39.50903,133666.4,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2012,3,CAN,39.58129,133643.3,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2012,4,CAN,39.70613,133898.9,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2013,1,CAN,40.07261,135266,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2013,2,CAN,40.22697,135745.8,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2013,3,CAN,40.35827,136171.1,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2013,4,CAN,40.46652,136542,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2014,1,CAN,40.58218,137074,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2014,2,CAN,40.63213,137249.7,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2014,3,CAN,40.64683,137284.8,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2014,4,CAN,40.62629,137179.1,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2015,1,CAN,40.45668,136497.4,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2015,2,CAN,40.41117,136284.5,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2015,3,CAN,40.37595,136105.2,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2015,4,CAN,40.351,135959.4,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2016,1,CAN,40.23748,135189.5,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2016,2,CAN,40.27264,135373.7,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2016,3,CAN,40.35762,135854.3,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2016,4,CAN,40.49242,136631.5,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2017,1,CAN,40.79044,138333,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2017,2,CAN,40.97953,139452,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2017,3,CAN,41.17308,140616.5,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2017,4,CAN,41.37111,141826.3,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2018,1,CAN,41.8563,144274,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2018,2,CAN,41.95016,145097.6,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2018,3,CAN,41.93541,145489.5,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2018,4,CAN,41.81204,145449.8,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2019,1,CAN,41.69086,145941,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2019,2,CAN,41.30594,144653,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2019,3,CAN,40.76807,142548.5,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2019,4,CAN,40.07727,139627.3,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2020,1,CAN,38.15432,130942.8,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2020,2,CAN,37.58932,128367.1,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2020,3,CAN,37.30306,126953.5,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2020,4,CAN,37.29555,126701.9,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2021,1,CAN,38.20938,130529.3,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2021,2,CAN,38.50232,131435.2,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2021,3,CAN,38.81696,132336.5,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2021,4,CAN,39.15331,133233.2,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2022,1,CAN,39.53263,134674.9,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2022,2,CAN,39.70969,135342.4,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2022,3,CAN,39.82571,135785.3,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2022,4,CAN,39.88069,136003.6,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2023,1,CAN,39.87467,135997.4,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2023,2,CAN,39.80763,135766.7,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2023,3,CAN,39.67956,135311.4,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2023,4,CAN,39.49046,134631.5,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2024,1,CAN,40.02428,136596.8,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2024,2,CAN,40.68102,138899,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2024,3,CAN,41.11091,140494.7,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2024,4,CAN,41.09013,140383.1,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2025,1,CAN,41.03824,140171.1,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2025,2,CAN,40.96861,139898.9,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2025,3,CAN,40.90034,139634.4,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2025,4,CAN,40.82645,139349.7,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2026,1,CAN,40.74723,139046.1,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2026,2,CAN,40.7234,138943.3,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2026,3,CAN,40.7079,138871.5,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2026,4,CAN,40.66801,138712,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2027,1,CAN,40.60897,138484.1,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2027,2,CAN,40.51899,138143.5,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2027,3,CAN,40.47086,137954.4,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2027,4,CAN,40.4231,137766.7,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2028,1,CAN,40.3824,137603.2,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2028,2,CAN,40.32411,137376.2,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2028,3,CAN,40.26588,137147,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2028,4,CAN,40.22123,136963.5,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2029,1,CAN,40.15953,136716.9,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2029,2,CAN,40.09364,136450.8,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2029,3,CAN,40.00992,136120.7,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2029,4,CAN,39.92814,135796.1,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2030,1,CAN,39.82277,135385,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2030,2,CAN,39.73575,135042,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2030,3,CAN,39.63938,134664.4,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2030,4,CAN,39.54289,134286.7,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2031,1,CAN,39.44125,133891.6,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2031,2,CAN,39.33375,133474.5,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2031,3,CAN,39.19155,132932,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2031,4,CAN,39.04742,132381.3,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2032,1,CAN,38.92292,131902.4,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2032,2,CAN,38.82668,131527.6,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2032,3,CAN,38.72105,131119,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2032,4,CAN,38.59563,130638.8,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2033,1,CAN,38.47378,130170.9,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2033,2,CAN,38.35038,129695.1,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2033,3,CAN,38.1883,129078.6,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2033,4,CAN,38.0519,128553.6,
0a4f51a4-fdef-4ccc-9356-ed4a774f3717-1738676851,2034,1,CAN,37.94366,128131,
